item_id,name,cuisine
2lF_8RZRBd9STfk_QwAtmg,Umiya,japanese
DnZkFbDjnts5ABUUA9QuVg,Guthrie's,southern
dneZINl9Tz_W2ixadIOdQA,American Coney Island,hot dogs
5yunjzpxeK64bot8LxWTuw,50s Diner,diners
Vq-bivbURTyPP5XqM8HR5g,Chada Thai & Wine,thai
nXOPTOqe8UN5UQPeaFVY4Q,Cafe Vetro,american (new)
hsM6PF4Of6RMNcQV_c-FVQ,Javier's,mexican
2QtowmXBL6-4KMpfavljbw,Project Pie,salad
nZww1gdBAi9HtRKiQHL2qA,California Crab,seafood
mgy5TlydcKT1bFclh1FoaA,Snacks,sandwiches
SvDuRiDpLpr5VRm3aqw8Eg,2nd Annual Asian Food Festival,asian fusion
3JTVc83KpA37yhrkwHzlvQ,Soul Food Cafe,barbeque
QIWX9XEgthrVKVC7U6xK3A,H&H BBQ Plus 2,barbeque
JZkETi4i0X_z2GA-lS_2qw,Tacos La Mexicana,mexican
F0cNqcDlAwB4qVsRuGbFnA,The View Wine Bar & Kitchen,tapas/small plates
sGXC4h4nDXbhvGAscKPchw,McCall's Heartland Grill,american (traditional)
fmd5fMiBxiqnMm6UhpmxeA,Dragon Grille,asian fusion
jYiSUXcIo_6tzmX0Hc6Tng,Domino's Pizza,chicken wings
eD2np2oaT6GOoa4H2FUiaQ,Grill 55,american (new)
QvS00ne1irESaoLTYAvF5g,El Tacontento,mexican
qRWqgckimeoZaBaRTyV27A,Fukumimi Ramen,japanese
MiSvIAQT6H5JRzcMdwrMZg,Hungry Islander,hawaiian
c9wKRLG8MmJVdFIx9qtgfA,Meatball Spot,american (new)
25fxw_jOqZtJwl18cCarIA,Honey Salt,cafes
vDEC5kHgtjkqyuZAZrSuMA,Pho Annie,vietnamese
YyDc2MlVjuSHI8W85MTN5w,Sun's Thai Food & Jerky,thai
kyNHcuvg7Rl1gzrPFvZI6Q,Rachel's Kitchen,sandwiches
wYuPafwLYItJAHFVba9mVg,Metro Pizza,pizza
EgJfkuMZbjqR58bZyju5Qw,Slices Pizza,pizza
OL6SSsa9D7Z4IQIPJ_EGJA,DJ's Taco Bar,mexican
S1S7_p2u8cpMd0-ZAsjahA,Pho Pasteur & Grill,vietnamese
pTNoKmIjo3BO-XDDYq8qcQ,Lima Limon,peruvian
4_OjBv7bu4rRyjo-J1hATw,Korea Town Plaza Food Court,food court
uExp0zLpyyz3Oaryng_Qeg,Rattlecan,burgers
SptRBfZ_NGrNKhdKLmqUFw,Korea House BBQ,barbeque
9qDxlEmzsp_-_PTwBu6maw,Cantina Laredo,mexican
0mkT21dY_X5y8SM2MVul5A,Don Tortaco,mexican
GBpMOaHjBeL6WpjmkRN34A,Hot Dog On A Stick,fast food
P87XysABEal09pe9oFcP8w,Costco Food Court,food court
Xmcr6VtUk_01fTwkTKrrQw,Shoku Ramen,japanese
de1VXasJvRA6uXOgzoRzCQ,Roberto's Tacos,mexican
cQv5KzMRFcLULmVnVZnG2g,Marie Callendars,american (new)
Zd4fDGXFTnPP36_KDTuyhg,Pepe's Tacos,mexican
8C9rULVDuDRb5FlYYKTtyg,Thai Style Noodle House,vegan
wF2pyzDrzHFED0cXQf-Z6w,Maria's Taco Shop,mexican
mI4ozvIRxcGqwGdbd9i8NA,Tacos La Mexicana,mexican
08ke0Orbu5x3mYZPgMadaw,Sin City Thai Restaurant,thai
6zfnccQkYqDFYNZHYoHo5Q,Kauai Cafe,hawaiian
ciEBHH91Hz4RciYUUkueNg,Jenni Pho Grill,vietnamese
z3hkiTwFgHx6P8IGUABfuw,Kelly's Prime Steak & Seafood,steakhouses
U6zBp5ZyHWxbVnT5gpUxnw,Kaze Sushi,japanese
myMbSaVG_C1IKhC5eAWMGg,Top Notch Barbeque,barbeque
jjChNLJnXbtPlxJW3hVi5A,KFC,chicken wings
FnHCN8B_jdD4ZaDk_6mX4Q,Denny's,sandwiches
7V8ESs-p-aJ9KhPFEbQjLA,Taco Azteca,mexican
rlNf5pvSZrbPZUotOrVrhA,El Ranchero Mexican Grill,mexican
xD8Q42kqjsxiUcs_trdLgg,Lombardi's Romagna Mia,italian
xzEhmFvpuS_MlmMNTh2egg,Bund Shanghai,chinese
_qr-o4j4a_9OMIWhmaZqVA,Taqueria La Casa Del Pastor,food stands
CGYOPcYTfwXFu-Sn0MsgGQ,La Belle Terre Bread French Bakery Café,cafes
AarlEEwzIeyOgPOff2cnxQ,Chile Verde Express,mexican
kePxkm183BDiOiDcsjgAhg,Novecento Pizzeria,pizza
5HB8ENzXYe0dl7O_YNHXAg,Panera Bread,salad
hHA7ZiNQHtnhB2-H6kbQwA,Beanz Coffee Cafe,cafes
uXu7hX_bTrr-48op0Ykkyw,Biscuits 2 Burgers,breakfast & brunch
l-BQohlzgAwKxK3ltXuOVw,Nour Deli And Bakery,mediterranean
MdciqXUq0nf-bJHYmI6etw,Bonanno's New York Pizzeria Restaurant & Bar,italian
3wuzMFwVbbLCffN3gpikOQ,Original Chicken Tender,chicken wings
1CaDfssfTHQAcm_U6QgldQ,Original Chicken Tender,chicken wings
F5fdFoAYrCwKcsRMxPFjFw,El Regio,mexican
Ok6n1zXuXVgrazcrmC_UKQ,Yu-Yu,japanese
m7FpRPI-vvVzFVi2CfHFzg,PT's,american (new)
0GCpesRgXSVluFoB2otXlA,Firehouse Subs,sandwiches
aGbjLWzcrnEx2ZmMCFm3EA,Gordon Ramsay BurGR,burgers
2WpbnxaRw2RitZiMj1PStg,Taste Market & Deli,salad
wL-h9AXEEMlc8A1Alo9vhg,Nosh & Swig,tapas/small plates
UZS8qFGAZGGHTqYLApgANw,China Gourmet,chinese
WIDirdkJRHSlmRRpNVmeyQ,Asada's Tacos,mexican
xEut_K9v-qeu7KkeZOmQZQ,Pink's,american (traditional)
DWxHaMN_6yJskjxK_rt_gQ,Carl's Jr,burgers
iEE1GLipVAGN9wHNT-TLlw,Shaanxi Gourmet,chinese
72ngj2ky908bsW9Ae40R0A,Andrea's,asian fusion
CoHBmblS6DNCx4yH69jiug,Little Richies Chicago Style Beef and Dogs at Treasure Island,sandwiches
-qeubUfFjWg3yA02IFxbKQ,Popeyes Lousiana Kitchen,fast food
VbiAfJRchFaMYdqylVJB4A,Pick Up Stix,american (new)
uBcUz2Jnqu5OzXnuAWaJew,Poppy Den,asian fusion
3ULJQrfcz81fYgBomNHV8Q,Myxx Hookah Lounge,mediterranean
jiS9KmggI7h64pKr1lRlXQ,Windy City Beefs N Pizza,pizza
XYJsNiECY0Z-fV6rejvprQ,She by Morton's,american (new)
PQw4mxim4ytg8DpncWSm7g,Burger King,burgers
V2OklcMY8gTJ7czpdLwgfA,Chao Thai Restaurant,thai
n4EpJ8iiVbtL6LfLHm7kfg,Midtown,pizza
uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen & Bar,american (new)
Kxp8cIMt3-vxwtCSsL9QKQ,Fat Choy,chinese
U8pLRrR-17w74U5cWLDWmA,Ruth's Chris Steak House,steakhouses
OjrgRcLvYttRGQCew44cOQ,Tasty Crepes,creperies
58JfJkxb9BUcvmB2_W_mQA,VDKA,
Z_aPH8Eu9hS4_0O9YUDuvA,D Grill,american (traditional)
Qu_19GEp2B7MfRtI5hErrg,Tacos El Compita 3,mexican
XrEXdKVM1naBkuOcLxU7PQ,Farmer Boys,sandwiches
cP6pQuoPKIoaFQBa09e-Vg,Bubba Gump Shrimp Co,seafood
UJ0ticTb3sDd27hN01QtFQ,Chinita Mexican Bar & Grill,mexican
kR92Dbu3jwrODAhATsZ_3g,Taco y Taco,mexican
828CmrhMEUwSzrvZAlJ_LA,Remiix,american (new)
xF74A0bux_Nq_QuJ0Ivsbw,Radio City Pizza,pizza
yRE7ejY68bYBYvDxp1zXMg,Pizzalicious,italian
HpaYCM_NCauI72LLXxC6SA,Yonaka Modern Japanese,japanese
Ew_BOifmNQrh4P1VJvK5qg,Burger King,american (traditional)
fgBOA1vyev-QuGPlx7c5fg,Streets of New York,sandwiches
yIXOZJQXHAw3Zp9mVqcPPQ,Gerardo's Taco Shop,mexican
XoHQthnunI88ejRCxjOQwQ,Baja Taco,mexican
mTRtKgAqlbVS8QoASwgTug,Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,japanese
sJpv6MouGQhQOt0V0W0UYw,Layla Grill & Hookah,mediterranean
yS0IzGJDtGKZubmGIbrZIA,Red Ginseng Narita Sushi & BBQ,sushi bars
emY2nzk7UTlucmyvLzGn4w,Border Food Juarez-El Paso,mexican
rPsK-r45WT8zCjSPzUxCKw,Einstein Bros Bagels,american (traditional)
WSVLmH2Ggyn43RYZhDOVPQ,Johnny Rockets,sandwiches
agAVp73coNTY6c7cTiRVsA,Fu Restaurant,chinese
82yh4-ZTPaBaKFFgY5kuzA,Greens and Proteins,american (new)
i2ZfdVYWL9GnOD2gjFaMlA,Joe Vicari's Andiamo Italian Steakhouse,steakhouses
nQ6GwkLZ9R13ejIaqZb7HQ,21 Restaurant & Lounge,asian fusion
qKvkpUoDuYIwPNuldwzUtg,Chieti Coffee & Roasting,cafes
yLRo-HoG2NMLKsCJKJaJKA,Popeyes Chicken,fast food
bqS-Wh36Khyk1lo_1LBYIg,Wingstop,chicken wings
HPDhf68IVvvO7nX0iUVlxg,Anthony's New York Pizza & Deli,pizza
iUPJmJvHy9fVfRxsuwwdLQ,Gangnam Asian BBQ Dining,barbeque
Iyy4pDmnKTZkAorzclO4Eg,Nobu,japanese
mdOsYpHnL_faguImkNbheA,Weeziana Gumbo & More,southern
2f8o3-FRnq3rwmstUCOZ7A,The Coffee Shop,breakfast & brunch
PBkdlqw53cc2AZsfFD8AEQ,Bonefish Grill,seafood
H8p9e4yYz464awT3P7b1mA,Heraea,american (new)
buUNo4XhN5TBGT50LqkPHw,Sushic,japanese
NhS1rFM9j8cht9asgPOZDQ,Royal India Bistro,indian
CuRQZtTIayJPEK6trx-lOA,Dos Caminos,mexican
AiqtNrZuXbD3nGZPPu3DDA,Church's Chicken,fast food
LwTK65TMrmtjpdZRloQDwg,Juan's Flaming Fajitas & Cantina,mexican
mNZfF0fVYF_8O4K9j8Uubw,Subway,sandwiches
LT4okrcb7QHlWiyiwmB0hg,Chicken Itza,mexican
mBEBwu-SIaB8YvUawhBUCA,Felix Hot Dog Taco Shop,mexican
IW8akWZrM8i9ce4EDe9Rkw,Rachel's Kitchen,sandwiches
-RWF1l9kbp2woe3xoQYeVA,Jimmy John's,sandwiches
tVF8qGA4B8jWTaJCP2VYaA,burger bistro,burgers
uCZe5GLqTeadjTLlvWNF4w,Fountains Brunch,american (new)
FMlrPWRNuvPx_Af5VameQg,Centurian Club By American Express,american (new)
MY5nR5nLhlaObrTs_Fn-lw,L & L Hawaiian Barbecue,hawaiian
LNKB78TUzG7T4EAe2CzKQw,Pizza Lounge,pizza
OK-v9HfG53SCFvZ4mn5IYQ,South Beach Food Court,food court
tCXIc3z5epTRqlZPqhPqsQ,Nathan's Famous Hot Dogs,hot dogs
abXdTFbY9nPGyslSp8GlgQ,Zenshin Asian Restaurant,japanese
viVNUK88__6GAlov3cx13g,PoshBurger Bistro,burgers
Nw8lWJRGybAsciao9h-R2Q,Bronze Cafe at The Center,vegan
Kt_1Xa10qpzkxt0ln-ICvA,The Chuck Wagon Restaurant,american (traditional)
qfpmVDfwBl77XYQ5El9vIA,Café de Cebu,filipino
itFwrNtjrQL5NPMYTeD44g,Park on Fremont,american (new)
F74tagFx5w_d07IpA82yjg,Grand Lux Cafe,cafes
VO-OXdvcTHnhKhkNjjJDeQ,Monta Chaya,japanese
2XXwiASSS6685OhWWnIt_A,Thai Noodles Cafe,thai
l9yqrxAAs5dnp84oxxG--w,Hacienda Del Rey,mexican
c0ojm8FYtIrlwdmXpiQgPg,Capriotti's,sandwiches
T3B7XXR3VIwYPcBd7CFehA,Olive Garden Italian Restaurant,italian
Ud0dwvEW_7t0MepwKAS_iA,Koraku Ramen,japanese
6ZaA_KOS1wW5PqDPAHH9Qg,Firehouse Subs,sandwiches
I7mVqpVyY40uMNdXLh4kNg,Meat Chix And Wieners,chicken wings
YJJ1eOz1gdh_bSy8DKmaNQ,The Sicilian Restorante,italian
74UJ8vSdS2RWQA_5jDqU2g,Stir Krazy Mongolian Grill,barbeque
yhLbKlT5sRq4RRwYjhJt6w,Goodfellas Pizzeria,pizza
_9YyclQi9o9EalWKM8MG0g,Taco Tijuana,mexican
nfLLFhn00uGc1Jy-kC752A,Robertos Taco Shop,mexican
21ZKuOC0o8vZglDeR41QLQ,Lulu's Bread & Breakfast,cafes
qq6M3LLe_bxRC5r2kfmTZw,Da Pizzeria,pizza
atzOrsnL_2pL6OttGbgUeA,La Comida,mexican
vJcjhJ9rQP4-T3K_hdAjfg,La Bocce,italian
rQG1fDr5f11oBclDw8GWTQ,Sasa Sushi,japanese
jFbg3LDOmuqOzzkKGCV5tA,Meat Chix & Wieners,chicken wings
wehqTDVRZsOkESgAoYBhow,Cafe Zupas,salad
MnaDsfBiNRcCBbnYnlOddw,Wa Da Pho,asian fusion
GVLcTRS3DTMKWcorfDgw6Q,Hank's Philly Steaks,cheesesteaks
6P-6ADix5VDVZsR03pA3cQ,Cilantro Tacos,mexican
1Oh57HwQVVEEjtHGOtqD-w,The Taco Man,mexican
t1c-Ix7GDbkbcKy_ZO71vw,Burger King,burgers
ecjooyT_kWHpMZTUPvsdHg,Arata Sushi,japanese
3_H-sx_fq0hJJ8S2W02frA,Chopstix 2,chinese
8l09P4s8VARDulVNRsMcmg,Manhattan Streets,hot dogs
riTkPznlAPl86dazAjPO3A,Michael Mina Pub 1842,gastropubs
shKCOCGEQctC7N4AvP3nWw,PRESS at Four Seasons,cafes
k0hqgjqF_7TE2hqJWtHaqQ,Angelo's Pizza  Kitchen,italian
pxRqbWo5UKXzg9XyqqGw6g,PT'S Tavern,american (traditional)
QC18oZ4atjW1vtZo71ohxw,Kinnaree Thai and Vegetarian,vegetarian
wrlKQNus6TT80SWa_bVB5g,Philly Steak Express,salad
NJ4d8pv7wUwJ8IZfacRwmQ,Amanta Real Thai Food,thai
UBNdlfWjuskbf27V_IXnwg,Auntie Anne's,american (new)
O-zVPSXT7EiOeS5AbsN0Cw,Rumbi Island Grill,hawaiian
3OB5gQqibKGTzx9R1w7wKQ,SkinnyFATS,american (new)
MHUX3HRj-gtHlg-YTbIVzQ,Giovanni's,italian
yYbgcTsSWIRJNxFXoVuMQw,Manhattan Fish Grill,seafood
modnOTYDsotSTmWKXBJvpA,The Bar @ Tropicana & Durango,american (traditional)
atARVxH-1iiNKJgbSdxrHg,Chronic Tacos,mexican
Q8E7BaMD2g_-xCTcBK8Q8Q,Pho Da Nang,vietnamese
PSg-nm2d7WLP3Jw2k75KFA,Raising Cane's,chicken wings
XOyrNbUoagGU2s8EXc1I9w,McDonald's - MGM Grand The District Food Court,burgers
5Rtds_pTigLiIEOm5KSAPA,Wake Up Coffee Cafe,cafes
OlKX_FAE38BjfKsyjLQF5A,Burger Brothers,american (new)
A6DFzxQT5yBkwBBJsURRWQ,Pho Sing Sing,vietnamese
BaO1s7SEdRuO4pgtOnrRtA,Potato Corner,american (new)
h7R_IMg3nss8I5nV7sbmfg,Nacho Daddy,mexican
k-ZTmIRDeZUvwiCGN51szA,Gold Spike,cafes
tLzitjzjjBSgdBpEE7Ae9w,Schlotzsky's,sandwiches
IyCwqORkMSmK4mAgAFHgnA,Firefly on Paradise,tapas bars
7ePJhfz2J8bO7nNcakCReA,Costco Food Court,food court
ZRGf2xsGIUw1pWmE7qc87Q,Wildburger,burgers
grjeZhCQt_C72ZTPQtD4gA,Ogden's Hops and Harvest,american (new)
ac8nkInkJF32DUM4VYW17Q,Sammy Pho Vietnamese Cuisine,vietnamese
5m2HPI3fp6Eq565mlquL0w,Protein House,salad
Vatj2G_VEjhLoUlAnCDQPw,The Lodge Coffee House & Tavern,cafes
azXr0xlsOKDDiICIFnXi1Q,Cafe Zupas,sandwiches
XVew0ni2DC-4MkYmSrAFDw,Burger King,fast food
DN4kjoM0K31HR230i3n7WA,New Day Cafe,american (traditional)
IEb6yPo95J0gLFDpwcUgWg,Subway,sandwiches
S2M710DcCQLCs1QXmsQbTw,The Little Kitchen Cafe,chinese
XQ3JL3uvqeMeDIl2qJ_Igg,Basil Thai Fusion,american (new)
k0xRPqsGNCPvnUqPGMqkhA,"Tetsuro's Sayonara, Aloha, Going Away Uye At Japanese Curry n",japanese
l-npaoUMhCy8HocKsuI-GQ,BG Bistro,mediterranean
3zhQAE8jB3PAgDoL1FjNfw,1900 Asian Cuisine,chinese
sUxx5m9X4YgW_nOfVE721A,Pellegrini Pizza,pizza
Af2qmVsMCzpKEg4DxsCm2g,Pita House,mediterranean
BH4ky1-owYRtIKRZ0bw9Rw,K-bop Korean Tapas Restaurant,tapas bars
jS3cHd1E5TuUZbQWpBZqVg,McFadden's Restaurant and Saloon,mediterranean
f2eVsiYVUuDKElCP_tMEcw,BJ's Buffet,buffets
xOy3lZcDvGp40BI5x-PR9w,The Sparklings,american (new)
IonLYduw8wMSDrJvyl8b5w,Max's Restaurant,filipino
WW2usZ_qGahfXGA5rhKvZw,Rachel's Kitchen,sandwiches
SdCSnfkgLUxDCOOdA0Gnug,Rosas Taco Shop,mexican
hAgtic2abji61215w8_OVw,Aces & Ales,american (traditional)
wa0Oxy_jnM-OscL-BNa1Sg,Geisha House Steak & Sushi,japanese
HiVvm7ey0mm-EIR3T3EkVg,McDonald's,burgers
q4khSPgiGK9MoTu2NC2yTA,Avenue Cafe,american (traditional)
RQYsXLFFefpCNkWkJ3gCnA,Carmine's,italian
Ajvt6mXYNeqlbOkW5lrGfQ,Ramen Tatsu,japanese
6t9AhPny9pkVgkxoP7LqYQ,Pretty Girls Maid Cafe,japanese
NmEXZjVH9Mq0Vy63hSDMDA,Sinaloa,mexican
lOBHCE5dnQdiBUWGahv8Pg,Meat Chix And Wieners,chicken wings
O4ezPAZ9NLUYnigDekjz-Q,McDonald's,fast food
7WXzTTAZwd33oqkKr2B2hA,The Kitchen Gangnam,seafood
HFc5SUxjfwqcCEiaOgQzXQ,Fish Delish,seafood
kBsvcoIvoK_M2BIs89xKZg,Liu's Kitchen,chinese
eLwTnV0_d8A15wlbrG7pQw,The Little Kitchen Cafe,chinese
1Zj3JOukVxyU2kq4Vhju9A,Rx Boiler Room,american (new)
ghnQrKVEjiWZ3UE1XDzJUQ,Five50 Pizza Bar,pizza
guvpuXC3EmOWyTR2reeQqw,Sterling Spoon Cafe,cafes
hINoWktWMam3fJmETzzCDw,Kumi Japanese Restaurant + Bar,japanese
VkrlM9roC7Gp_faLec0i6A,Angie's Soul Food Kitchen ijn,soul food
MN0OLvP8i0SirMJ7AMuMzA,Pizza Rock,pizza
22tYw_yHTyw7eqx4oIeooA,Silver Sevens Hotel and Casino,
NmzDkoKN_ERF6CDVBYp19g,Sonic,fast food
2esaf92IHzLd1qzEIL_cPQ,Firehouse Subs,sandwiches
r30VYBWT_oxfM3g9VXVbMA,El Pollo Loco,mexican
3yn4Icj9ClAO1c3bcmG1_A,Pho Ha Noi,vietnamese
4DJa31evWbAduWNGRUdlZw,Tacos El Rey,mexican
vq5tMKvjDNDjtHi7pxs0TA,Pasta Fresh,italian
sNBquLTaV3IbUWkzSUlTpw,Sakana,japanese
VCXzyRLE7EM1GduSdypQTw,Crab Corner,seafood
rVZ4DbmsXbuJBgfJAb2ncA,Wildburger,hot dogs
ZV1uiya7_lBfoZoU-FJSMg,Barefoot Bob's Beach Bar & Gaming,tapas bars
qGffC4h6UOTSkLhzjj59FQ,Braddah's Island Style,hawaiian
j1JzDh--v9P4wehtt_qBfQ,Kaba Curry,japanese
rtxbB81jnmJ0OiGmS9xECA,Original Tommy's Hamburgers,burgers
mo-zc81Q52d-iz5Put3zzw,Smashburger,burgers
d5NCb9EFgsE4oPlnSXdIgg,Teriyaki Boy Healthy Grill,asian fusion
rUDHatzrH7bApC_pXVw5Ww,Chicken and Grill,mexican
Kq9c_9eam0vOvu7xfMnKIg,Pick Up Stixs,chinese
Rs4GpKd_kFyTeDxE-ZTqWw,Hot Dog On a Stick,american (traditional)
h9RR2Gu6hoGPiW4afh7zhQ,Winter In July - A Pop-Up Lunch with Yonaka and Snow Shavery,chinese
Rg744deP3H-bw2iVkJJzbg,Bar Kada Avenue,asian fusion
jltLP6_SrYYkynpSuxVlwg,Fortunes,chinese
e2zI0OMvlUdL82Z0uQHNiQ,Taiga Modern Japanese & Thai Restaurant,japanese
qIHrAkKbmnNfR_UXOf71Tw,Charleys Philly Steaks,barbeque
mTLxc3DqWqFk0D2mijfuBw,Ohjah Japanese Steakhouse Sushi & Hibachi Rainbow,japanese
Y353UfUlI4zk-XIQXiOzcQ,Café Casera,mexican
MdOWvWXCPR9mhvZ3AHZOQg,Korean Delicious Restaurant,korean
s4Ki8L-zutVJexVSnFlP-Q,Sakina Thai Cuisine,chinese
2pUJ5kwZRZNHDrrHTBrWMw,9 on the Plate,korean
GQFAgUy-U2HFA2keF-6EuA,Grand Cafe At Red Rock,cafes
aLHJkkpIiSlXaC7iSl-ZdA,Capriotti's,sandwiches
0u-2V1M8kHECtYCYHsarXQ,Ray's Asian Cuisine,filipino
Ao7CfxWU45hDPhWoa5STLg,Double Yoke,american (new)
OzZhMnqlW87Vw9wnhnIlkg,Rice Trax Teriyaki Grill,hawaiian
bn2HqLj_XpPG9UE3mAo5cg,Divine Eatery,american (new)
994TtJYxB68eSscnCr94qQ,Rosati's Pizza Pub,sandwiches
tZYDgckrbIcz-Sf_-1OgOg,Bacon Bar,pizza
KvkUJ1ZFp7GDe9BBmlwf_Q,Smashburger,fast food
Eexp976MUmMDECm-r0BxTQ,Novecento Pizzeria,pizza
xWSEfwA6L39xWTMUlWWcBA,Lucille's Smokehouse Bar-B-Que,barbeque
-ZTR_3FFPdFCV9l_Fq_OUA,Palermos Pizza,pizza
O80O8teeYzngk0A-qWzOjw,Cafe Rio,cafes
rwn5on1IU1tjkfsOU1-9gg,Q Bistro,barbeque
drrQIOQfEwv29L8B6E5_UQ,Full House BBQ,barbeque
dRas-lkshHzfN3kY8chwcA,Tom Colicchio's Heritage Steak,diners
RAnDiNTFtsJnI1X-z2ZsFQ,IHOP,breakfast & brunch
2okugXUsb5dJ2nDAdtNjKA,Sushi Mon,japanese
YxQ1ssiSvjmprGHKygKfcg,Tonkatsu Kiyoshi,japanese
b7prZvrrRV8RyymqXNLKmQ,Las Cazuelas,mexican
dwaNheCWKYvw5QMrd96vUw,Smashburger,fast food
fr_rQz_4vXGuHXRI1IrOXQ,Papa Murphy's,pizza
VnR-KYOHlQX-aFMkaY686Q,Dim Sum Cafe,chinese
fJJw8Bvw5QP4j0GqE94OJw,Ray's Asian Cuisine and House of Ramen,japanese
gq4pttYxP48kC6Vm4yuzZA,Grand Cafe,diners
YwWRR64tgBgo2GZ2cqYmww,Don Tortaco Mexican Grill,mexican
GGyHZtnAA5LBgouB-32ARA,Echo & Rig,steakhouses
DiUc-diOUMGvrl0renfVsQ,Antojitos Estilo Michoacan,spanish
uNlyL9PbetafZaeIewUhuQ,Daisho Sushi,sushi bars
tagVz1QH9qYZ2aea47wAmg,Firehouse Subs,sandwiches
3FhOLs1Sxc89loLnIAQl1g,Maribel Mexican Food & More,mexican
q5djI4f2VU28yKGp8IQjPQ,Xtreme Sushi & Asian Tapas Bar,sushi bars
kziLxFWC71Z6PbKscj79HA,Euro Market & Deli,delis
wzK3QuhmrRrx6D0fRGjRZw,China One,chinese
oeUCpP2rGiYcZrHUhiysdg,The Crêpe,creperies
hp_qd5Dq_7ss9xDVZRx1qA,Sushi Katsu,japanese
dI_JsO6HnMvRj7j5MzMcpw,Taqueria El Tizon Grill,mexican
T4_ZX8zQq6WC4Nom_Od_yg,Pizzaria,comfort food
OwBPjUz2o0J5K3DzcHkBtg,Soho Japanese Restaurant,japanese
AYF-t7Yge-3mn2StQiEXvg,WILD,pizza
YkgYT5kfaDSq9IgsGvmS3g,Jalisco Cantina,mexican
GAqqXsPS7wBgs5FuoXmKTA,Wing Heaven,chicken wings
aWzzk2rkruGryk-1-s3DHA,Jalisco Cantina,mexican
vpguh2_2ge9e-AEA-tu6uw,Mac Shack,italian
y8VQQO_WkYNjSLcq6hyjPA,Buddy V's Ristorante,italian
SyFDmmP1FjEnZP3hBs5RRA,Pita Pit,salad
d4bXnfbUc1SLu3jVcr-w1w,MTO Café,comfort food
M1xG7umlR-jalgYSxuPLYQ,Braddah's Island Style,hawaiian
FJUHc2lYL6Qvnnj9Bmb2WQ,Mr. Sandwich,vietnamese
dguJwaqGwa3SSiogFuZrqQ,Jersey Mike's Subs,sandwiches
oQyPc8P4hx3gdH9iVHLmZw,Dickey's Barbecue Pit,barbeque
FQdQqgLGIvXb14HHKhureA,Meatball Spot,american (new)
vSAKKH1XIeKjo7R6tXt_5Q,Fish N Bowl,asian fusion
kcg1RMNMXG2bZD6cfBA1Zw,Robertos Taco Shop,mexican
7y9h5HLuG7OomAipoKGC-w,Ruen Thai,thai
I6DMTSrI2Vlp7Ai-Z9tUXw,Settebello Pizzeria Napoletana,pizza
ki993w9EiPyzCCeqHVHsrA,Mi Ga,hawaiian
8q957qOv1wED08Rgs0-VGg,Kailyn's Kitchen,american (traditional)
pii1ipswzR7d0FFoKO8FtQ,Karizma Restaraunt and Lounge,greek
IZFOb57kTeQYCIsj5cyXxw,Doh Sushi & Tapas,sushi bars
od3Ux9AdGbDHMrj2X7Xt0A,Don Tortaco Mexican Grill,mexican
TqXlVqvzB6WXwjgcZN8Fvw,"Cheesecake Factory, Ceasars Palace",sandwiches
WDOBjOoTzGvMbFdjAf29HQ,Olives,italian
BEX2Bd06hZt3trUeES_IeQ,Papa Murphy's,pizza
-1ERbsOf9XOC9wGbZYFr7g,Toros Cantina & Gaming,mexican
WrTs9iNJaxWzyi2F5huSkQ,World Noodle,chinese
ZfAe6DU_UP9IdYkI-te1QA,Double Barrel Roadhouse,american (traditional)
FX3skXQE-HwP_Cpss_nWdQ,Han's Chicken,food court
oJ__9ZEkk_kZMhbQn-DZzw,Red Mansion,chinese
6LNuxmnwiTvxXEDk06MkrA,Babystacks Cafe,cafes
l9JxJdiktn57Ypx2jqRSrQ,Stewart & Ogden,american (traditional)
f9dxqk9oTmotquKN4vcRCA,Hot N Juicy Crawfish,cajun/creole
6OJV--BjqPpJjnTueniqVw,Rock'N'oodles,american (new)
PhHstMh3akn1hdPmdU2bCA,KoMex Fusion,mexican
qXR2sJSNBwJCD6TQQPDrpQ,Mr. Sandwich,vietnamese
NLFQZxNFxGDCSdu8tqjguQ,Perú Chicken,peruvian
o_jm_d4Gpqubfo9AMUixCg,Oh! Curry,japanese
BeSDpZgoDwYfTMUBJQwdEQ,Ketchup Premium Burger Bar,burgers
fhNeE1t82gn3VksmsJfLXQ,Full House BBQ,filipino
dMjNtVrynJtz0MQZkGKcdg,Viva Mercado's Mexican Bar and Grill,mexican
vnKRPXP_WLIouCEhQhP2bw,Rachel's Kitchen,american (traditional)
vKf2Mxo74kVQr7XwXfI4Ig,Pinches Tacos,mexican
uLbr9xXGlB0PkwQMZgGCNA,Big Ern's BBQ,barbeque
LyTXl9IsDEKzXzi3kfEw7w,The Spread Sports Book & Deli,delis
m4iGF1rnT-1njGJgq8JLMw,Las Famosas De Jose,mexican
UJsn0M9CN5X4cfhxuZjS4A,Nathan's Famous,hot dogs
7vweRZv89myCj_oipXBRbA,Subway,sandwiches
I_h0uin_oo0WNqFy3qKEpw,Desnudo Tacos,mexican
j5QZe4uDRI8OO5v0tFBkFA,Crush,tapas bars
gDEfkD7ZUXSFWEKC_zb66A,Jt's Barbecue,barbeque
Tz3ZILmUjy04TWsxhyFV7w,Ba Le Sandwiches,sandwiches
